pandaid,ddmerrordiag
4603168283,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000763.log.tgz is missing in pilot XML
4603168245,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000747.log.tgz is missing in pilot XML
4603168257,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000753.log.tgz is missing in pilot XML
4603168250,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000750.log.tgz is missing in pilot XML
4603168273,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000759.log.tgz is missing in pilot XML
4602674526,expected output log.20156965._010055.job.log.tgz.1 is missing in pilot XML
4603121203,expected output user.sutt.atlas.master.Athena.x86_64-centos7-gcc8-opt.2020-01-07T2133.sutt-2020-01-08.TrigInDetValidation.19.log.20226229.000002.log.tgz is missing in pilot XML
4602744481,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006334.root is missing in pilot XML
4603281483,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004982.log.tgz is missing in pilot XML
4603281490,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004986.log.tgz is missing in pilot XML
4603281495,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004989.log.tgz is missing in pilot XML
4603292621,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004991.log.tgz is missing in pilot XML
4603292625,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004994.log.tgz is missing in pilot XML
4603292629,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004998.log.tgz is missing in pilot XML
4602790388,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004887.log.tgz is missing in pilot XML
4602603466,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006294.root is missing in pilot XML
4602603467,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006295.root is missing in pilot XML
4602603475,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006303.root is missing in pilot XML
4603287060,expected output panda.um.user.jbarkelo.410655.PowhegPythia8EvtGen.DAOD_TOPQ1.e6552_e5984_s3126_s3136_r10724_r10726_p3832.ReSys2-v2.log.20124384.001071.log.tgz is missing in pilot XML
4603416336,expected output user.mvanadia.666000.PowhegPythia8EvtGen_A14_ttbar_nonallhadSMT_v11LHE_P8.log.20234360.164870.log.tgz is missing in pilot XML
4602560083,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001896.log.tgz is missing in pilot XML
4602560079,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001892.log.tgz is missing in pilot XML
4603243658,Could not get GUID/LFN/MD5/FSIZE/SURL from pilot XML
4602861133,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10201_r10210_p3832.ReSys2-v1.log.20120813.008158.log.tgz is missing in pilot XML
4603294248,expected output panda.um.user.jbarkelo.411032.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6719_e5984_a875_r9364_r9315_p3832.ReSys2-v1.log.20120705.000386.log.tgz is missing in pilot XML
4602996357,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004960.log.tgz is missing in pilot XML
4603382190,expected output panda.um.user.jbarkelo.411033.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6719_e5984_a875_r10201_r10210_p3832.ReSys2-v1.log.20120806.000453.log.tgz is missing in pilot XML
4603409610,expected output panda.um.user.jbarkelo.410659.PhPy8EG.DAOD_TOPQ1.e6671_s3126_r9364_p3832.ReSys2-v1.log.20120783.000613.log.tgz is missing in pilot XML
4603157367,expected output panda.um.user.jbarkelo.364164.Sherpa.DAOD_TOPQ1.e5340_s3126_r9364_p3830.ReSys2-v1.log.20120719.001339.log.tgz is missing in pilot XML
4602861806,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10201_r10210_p3832.ReSys2-v1.log.20120813.008209.log.tgz is missing in pilot XML
4603279092,expected output panda.um.user.jbarkelo.364164.Sherpa.DAOD_TOPQ1.e5340_s3126_r9364_p3830.ReSys2-v1.log.20120719.001358.log.tgz is missing in pilot XML
4603279093,expected output panda.um.user.jbarkelo.364164.Sherpa.DAOD_TOPQ1.e5340_s3126_r9364_p3830.ReSys2-v1.log.20120719.001359.log.tgz is missing in pilot XML
4603112187,expected output panda.um.user.jbarkelo.364175.Sherpa.DAOD_TOPQ1.e5340_s3126_r10724_p3830.ReSys2-v1.log.20120886.001190.log.tgz is missing in pilot XML
4602568052,expected output panda.um.user.jbarkelo.410470.PhPy8EG.DAOD_TOPQ1.e6337_s3126_r9364_p3832.ReSys2-v2.log.20163296.010799.log.tgz is missing in pilot XML
4602890722,expected output panda.um.user.jbarkelo.364108.Sherpa.DAOD_TOPQ1.e5271_s3126_r9364_p3830.ReSys2-v1.log.20120728.001091.log.tgz is missing in pilot XML
4603112182,expected output panda.um.user.jbarkelo.364175.Sherpa.DAOD_TOPQ1.e5340_s3126_r10724_p3830.ReSys2-v1.log.20120886.001188.log.tgz is missing in pilot XML
4602564982,expected output panda.um.user.jbarkelo.410470.PhPy8EG.DAOD_TOPQ1.e6337_s3126_r9364_p3832.ReSys2-v2.log.20163296.010620.log.tgz is missing in pilot XML
4602564981,expected output panda.um.user.jbarkelo.410470.PhPy8EG.DAOD_TOPQ1.e6337_s3126_r9364_p3832.ReSys2-v2.log.20163296.010619.log.tgz is missing in pilot XML
4603112132,expected output panda.um.user.jbarkelo.364175.Sherpa.DAOD_TOPQ1.e5340_s3126_r10724_p3830.ReSys2-v1.log.20120886.001175.log.tgz is missing in pilot XML
4602890719,expected output panda.um.user.jbarkelo.364108.Sherpa.DAOD_TOPQ1.e5271_s3126_r9364_p3830.ReSys2-v1.log.20120728.001089.log.tgz is missing in pilot XML
4602861199,expected output panda.um.user.jbarkelo.410482.PhPy8EG.DAOD_TOPQ1.e6454_e5984_a875_r9364_r9315_p3832.ReSys2-v1.log.20120714.007832.log.tgz is missing in pilot XML
4602861209,expected output panda.um.user.jbarkelo.410482.PhPy8EG.DAOD_TOPQ1.e6454_e5984_a875_r9364_r9315_p3832.ReSys2-v1.log.20120714.007842.log.tgz is missing in pilot XML
4602996373,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004970.log.tgz is missing in pilot XML
4602861220,expected output panda.um.user.jbarkelo.410482.PhPy8EG.DAOD_TOPQ1.e6454_e5984_a875_r9364_r9315_p3832.ReSys2-v1.log.20120714.007853.log.tgz is missing in pilot XML
4602861224,expected output panda.um.user.jbarkelo.410482.PhPy8EG.DAOD_TOPQ1.e6454_e5984_a875_r9364_r9315_p3832.ReSys2-v1.log.20120714.007857.log.tgz is missing in pilot XML
4602893209,expected output panda.um.user.jbarkelo.364181.Sherpa.DAOD_TOPQ1.e5340_s3126_r10724_p3830.ReSys2-v2.log.20124369.000463.log.tgz is missing in pilot XML
4602565002,expected output panda.um.user.jbarkelo.410470.PhPy8EG.DAOD_TOPQ1.e6337_s3126_r9364_p3832.ReSys2-v2.log.20163296.010640.log.tgz is missing in pilot XML
4603175285,expected output panda.um.user.jbarkelo.364181.Sherpa.DAOD_TOPQ1.e5340_s3126_r10724_p3830.ReSys2-v2.log.20124369.000479.log.tgz is missing in pilot XML
4603175279,expected output panda.um.user.jbarkelo.364181.Sherpa.DAOD_TOPQ1.e5340_s3126_r10724_p3830.ReSys2-v2.log.20124369.000477.log.tgz is missing in pilot XML
4603279096,expected output panda.um.user.jbarkelo.364164.Sherpa.DAOD_TOPQ1.e5340_s3126_r9364_p3830.ReSys2-v1.log.20120719.001362.log.tgz is missing in pilot XML
4602789372,expected output panda.um.user.sbiondi.diboson.363359.e5583_s3126_r10201_p3990_prod_allSys_simpleJER_t2.log.20181057.000628.log.tgz is missing in pilot XML
4603416098,expected output user.mvanadia.666000.PowhegPythia8EvtGen_A14_ttbar_nonallhadSMT_v11LHE_P8.log.20234360.164750.log.tgz is missing in pilot XML
4602962536,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004952.log.tgz is missing in pilot XML
4602564973,expected output panda.um.user.jbarkelo.410470.PhPy8EG.DAOD_TOPQ1.e6337_s3126_r9364_p3832.ReSys2-v2.log.20163296.010611.log.tgz is missing in pilot XML
4602789164,expected output log.20052952._000108.job.log.tgz.1 is missing in pilot XML
4603238040,expected output panda.um.user.haxu.PhPy8EG_A14_ttbar_hdamp258p75_nonallhad.mc16e.MUON5.Ntp_doFilter.log.20178714.006377.log.tgz is missing in pilot XML
4602884481,expected output log.20133668._000445.job.log.tgz.1 is missing in pilot XML
4602839335,expected output panda.um.user.sbiondi.diboson.363359.e5583_s3126_r10201_p3990_prod_allSys_simpleJER_t2.log.20181057.000629.log.tgz is missing in pilot XML
4603393551,expected output panda.um.user.qhu.data18_hi.HFMuonAna_Jan9_2020.physics_HardProbes.AOD.t0pro22_v01.log.20236988.003047.log.tgz is missing in pilot XML
4603342785,expected output log.20237182._000446.job.log.tgz.1 is missing in pilot XML
4603382365,expected output panda.um.user.qhu.data18_hi.HFMuonAna_Jan9_2020.physics_HardProbes.AOD.t0pro22_v01.log.20236988.002373.log.tgz is missing in pilot XML
4603382383,expected output panda.um.user.qhu.data18_hi.HFMuonAna_Jan9_2020.physics_HardProbes.AOD.t0pro22_v01.log.20236988.002377.log.tgz is missing in pilot XML
4603360096,expected output log.20237076._001062.job.log.tgz.1 is missing in pilot XML
4602945568,expected output log.20130910._000006.job.log.tgz.1 is missing in pilot XML
4602613251,expected output user.martis.21.0.97_Zmumu_newmc_v3.log.20228898.006219.log.tgz is missing in pilot XML
4603164568,expected output 50cd3ae5-0242-4b62-91d5-7210ac051ffa_99561.1.job.log.tgz is missing in pilot XML
4603069547,expected output log.19905924._047210.job.log.tgz.1 is missing in pilot XML
4603165060,expected output user.mvanadia.666000.PowhegPythia8EvtGen_A14_ttbar_nonallhadSMT_v11LHE_P8.log.20234360.145612.log.tgz is missing in pilot XML
4602955869,expected output group.det-indet.mc15_13TeV.361035.Pythia8EvtGen_A2MSTW2008LO_minbias_inelastic_high.TRTxAOD.e3581_s2876_trt113-02.log.20232706.041192.log.tgz is missing in pilot XML
4602955875,expected output group.det-indet.mc15_13TeV.361035.Pythia8EvtGen_A2MSTW2008LO_minbias_inelastic_high.TRTxAOD.e3581_s2876_trt113-02.log.20232706.041195.log.tgz is missing in pilot XML
4603207511,expected output panda.um.user.abayirli.2018_data_Zmumu.f937_withNewVars.log.20243511.000008.log.tgz is missing in pilot XML
4603079453,expected output log.19906015._037254.job.log.tgz.1 is missing in pilot XML
4603083990,expected output log.19995252._024659.job.log.tgz.1 is missing in pilot XML
4602801631,expected output panda.um.user.haxu.PhPy8EG_A14_ttbar_hdamp258p75_nonallhad.mc16e.MUON5.Ntp_doFilter.log.20178714.006336.log.tgz is missing in pilot XML
4602617640,expected output panda.um.user.juste.364197.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117099.000507.log.tgz is missing in pilot XML
4603144538,expected output log.20171033._003541.job.log.tgz.1 is missing in pilot XML
4602895419,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004943.log.tgz is missing in pilot XML
4602895417,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004942.log.tgz is missing in pilot XML
4602999534,expected output user.mvanadia.666000.PowhegPythia8EvtGen_A14_ttbar_nonallhadSMT_v11LHE_P8.log.20234360.126977.log.tgz is missing in pilot XML
4602872122,expected output panda.um.user.jbarkelo.410655.PowhegPythia8EvtGen.DAOD_TOPQ1.e6552_e5984_s3126_s3136_r10724_r10726_p3832.ReSys2-v2.log.20124384.001055.log.tgz is missing in pilot XML
4602872109,expected output panda.um.user.jbarkelo.410655.PowhegPythia8EvtGen.DAOD_TOPQ1.e6552_e5984_s3126_s3136_r10724_r10726_p3832.ReSys2-v2.log.20124384.001046.log.tgz is missing in pilot XML
4602831372,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fullsim.flatNtuple.log.20166522.007400.log.tgz is missing in pilot XML
4602920046,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fullsim.flatNtuple.log.20166522.007520.log.tgz is missing in pilot XML
4603160394,expected output panda.um.user.japarisi.410470.PhPy8EG.DAOD_TOPQ1.e6337_a875_r10724_p3832.MC16e_ttbar_7Jan20.log.20204913.002467.log.tgz is missing in pilot XML
4603149686,expected output user.mvanadia.666000.PowhegPythia8EvtGen_A14_ttbar_nonallhadSMT_v11LHE_P8.log.20234360.144568.log.tgz is missing in pilot XML
4602751341,expected output user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fastsim.flatNtuple.log.20166545.000729.log.tgz is missing in pilot XML
4602604626,expected output panda.um.user.juste.364197.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117099.000487.log.tgz is missing in pilot XML
4602604632,expected output panda.um.user.juste.364197.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117099.000493.log.tgz is missing in pilot XML
4602604646,expected output panda.um.user.juste.364197.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117099.000502.log.tgz is missing in pilot XML
4603261279,expected output panda.um.user.mcfayden.410464.aMcAtNloPy8EvtGen.DAOD_TOPQ1.e6762_a875_r10201_p3832.ttau_2017_tt_11.log.20230462.003540.log.tgz is missing in pilot XML
4603347828,expected output panda.um.user.strichte.AllYear.TOPQ1.grp18_v01_p3794-ttbar_fakes.20200109_141025.log.20233806.007994.log.tgz is missing in pilot XML
4602956466,expected output panda.um.user.vwong.periodE.physics_Main.DAOD_EXOT4.grp16_v01_p3865.LQ_AT21_2_89_highPt_Sys_04-01-19.log.20201194.000065.log.tgz is missing in pilot XML
4602863010,expected output group.perf-muons.XAMPP.LepHad.V30.Sherpa221_Ztautau.log.20230762.005391.log.tgz is missing in pilot XML
4603284955,expected output log.20129402._000038.job.log.tgz.1 is missing in pilot XML
4603339869,expected output panda.um.user.hcai.20200109.h2a4tau.data2017.log.20233171.002047.log.tgz is missing in pilot XML
4603172143,expected output panda.um.group.phys-higgs.mc15_13TeV.345804.PhPy8EG_RenUp_WpH125J_MINLO_lvbb_VpT.evgen.EVNT.e6437.VHbb_R20.7_r3.1.5_SystSTXS.log.20201551.003543.log.tgz is missing in pilot XML
4603410875,Could not add files to DDM: Details: [u'(cx_Oracle.IntegrityError) ORA-00001: unique constraint (ATLAS_RUCIO.DIDS_PK) violated']Traceback (most recent call last): Details: [u'(cx_Oracle.IntegrityError) ORA-00001: unique constraint (ATLAS_RUCIO.DIDS_PK) violated']
4603151740,expected output user.sutt.atlas.21.3.Athena.x86_64-slc6-gcc62-opt.2020-01-09T2149.sutt-2020-01-10.TrigInDetValidation.32.log.20243489.000001.log.tgz is missing in pilot XML
4602939664,expected output log.20056111._000655.job.log.tgz.1 is missing in pilot XML
4603302654,expected output panda.um.group.phys-higgs.s.data18.periodB.physics_Main.PhysCont.DAOD_HIGG2D1..reco.0.d..H4l_r_D27.log.20175593.000322.log.tgz is missing in pilot XML
4603079147,expected output user.sutt.atlas.master.Athena.x86_64-centos7-gcc8-opt.2020-01-09T2132.sutt-2020-01-10.TrigInDetValidation.2.log.20242629.000001.log.tgz is missing in pilot XML
4602913599,expected output user.artprod.atlas.21.2.AthDerivation.x86_64-slc6-gcc62-opt.2020-01-10T0021.1334067.DerivationFrameworkBPhysART.log.20241846.000054.log.tgz is missing in pilot XML
4603594708,expected output d09d1ef2-d334-4f74-b821-9bd95aba45ab_96431.1.job.log.tgz is missing in pilot XML
4603441081,expected output user.mvanadia.666000.PowhegPythia8EvtGen_A14_ttbar_nonallhadSMT_v11LHE_P8.log.20234360.167895.log.tgz is missing in pilot XML
4603418931,expected output panda.0110163755.623456.lib._20245381.19887913930.log.tgz is missing in pilot XML
4602619939,expected output user.kkrowpma.301329.Pythia8EvtGen.DAOD_EXOT4.e4061_s3126_r10201_p3731.1lep.MC16d.21-02-89v1.log.20197250.000030.log.tgz is missing in pilot XML
4602802719,expected output log.20131667._000048.job.log.tgz.1 is missing in pilot XML
4603109246,expected output log.20129763._000001.job.log.tgz.1 is missing in pilot XML
4603324785,expected output 951366d4-6c9a-4503-a18b-24ec650f21ad_18478.1.job.log.tgz is missing in pilot XML
